 run  lumi   event
   1     9     845
   1    10     945
   1    10     983
   1    12    1106
   1    12    1174
   1    13    1209
   1    13    1224
   1    13    1254
   1    14    1329
   1    14    1351
   1    14    1392
   1    15    1430
   1    15    1454
   1    15    1496
   1    16    1514
   1    16    1527
   1    16    1562
   1    16    1588
   1    17    1618
   1    17    1653
   1    17    1649
   1    17    1695
   1    18    1721
   1    18    1756
   1    18    1752
   1    18    1791
   1    19    1815
   1    19    1840
   1    20    1905
   1    20    1990
   1    21    2036
   1    21    2034
   1    21    2041
   1    21    2046
   1    22    2188
   1    23    2217
   1    23    2224
   1    23    2243
   1    23    2260
   1    23    2259
   1    24    2352
   1    24    2373
   1    24    2397
   1    25    2416
   1    25    2429
   1    25    2476
   1    25    2485
   1    26    2503
   1    26    2589
   1    27    2603
   1    27    2663
   1    27    2671
   1    28    2749
   1    28    2783
   1    29    2845
   1    29    2863
   1    88    8712
   1    88    8752
   1    88    8782
   1    88    8786
   1    89    8814
   1    89    8807
   1    89    8808
   1    89    8856
   1    90    8916
   1    90    8960
   1    90    8971
   1    90    8965
   1    90    8989
   1    91    9021
   1    92    9106
   1    92    9166
   1    92    9195
   1    93    9212
   1    93    9279
   1    93    9285
   1    93    9283
   1    94    9320
   1    94    9322
   1    94    9370
   1    95    9480
   1    95    9486
   1    96    9512
   1    96    9527
   1    96    9533
   1    96    9553
   1    96    9545
   1    96    9589
   1    97    9609
   1    97    9621
   1    97    9634
   1    97    9622
   1    97    9637
   1    98    9720
   1    98    9712
   1    98    9732
   1    99    9849
   1    99    9836
   1    99    9865
   1    99    9882
   1   101   10056
   1   101   10066
   1   102   10152
   1   102   10159
   1   103   10225
   1   103   10229
   1   103   10294
   1   104   10315
   1   104   10302
   1   104   10318
   1   104   10347
   1   104   10316
   1   104   10348
   1   104   10353
   1   104   10377
   1   104   10368
   1   104   10379
   1   105   10405
   1   106   10503
   1   106   10532
   1   106   10566
   1   106   10581
   1   106   10591
   1   107   10699
   1   107   10694
   1   108   10710
   1   108   10742
   1   108   10775
   1   108   10792
   1   109   10862
   1   110   10902
   1   111   11021
   1   111   11084
   1   112   11154
   1   112   11153
   1   112   11182
   1   113   11226
   1   114   11306
   1   114   11317
   1   114   11345
   1   114   11379
   1   114   11384
   1   115   11423
   1   115   11435
   1   115   11484
   1   115   11497
   1   116   11552
   1   116   11549
   1   146   14549
   1   146   14555
   1   146   14563
   1   146   14569
   1   146   14600
   1   146   14589
   1   147   14612
   1   147   14663
   1   147   14689
   1   148   14713
   1   148   14740
   1   148   14734
   1   148   14768
   1   149   14802
   1   150   14906
   1   150   14939
   1   150   14942
   1   150   14979
   1   151   15072
   1   151   15062
   1   151   15084
   1   151   15100
   1   152   15178
   1   152   15163
   1   152   15199
   1   153   15268
   1   154   15336
   1   154   15368
   1   155   15413
   1   155   15416
   1   155   15414
   1   155   15450
   1   155   15495
   1   156   15576
   1   156   15598
   1   157   15602
   1   157   15637
   1   157   15671
   1   157   15691
   1   158   15706
   1   158   15754
   1   159   15843
   1   159   15900
   1   160   15917
   1   160   15903
   1   160   15947
   1   160   15969
   1   160   15964
   1   160   15994
   1   160   15997
   1   161   16021
   1   161   16035
   1   161   16004
   1   161   16049
   1   161   16073
   1   162   16105
   1   162   16146
   1   162   16181
   1   163   16264
   1   163   16283
   1   164   16301
   1   164   16336
   1   164   16351
   1   164   16376
   1   164   16399
   1   165   16481
   1   166   16547
   1   166   16588
   1   166   16570
   1   167   16615
   1   167   16621
   1   167   16653
   1   168   16736
   1   168   16740
   1   168   16754
   1   168   16757
   1   169   16873
   1   169   16882
   1   170   16919
   1   170   16930
   1   170   16964
   1   170   16999
   1   171   17010
   1   171   17017
   1   171   17061
   1   173   17228
   1   173   17224
   1   173   17252
   1   174   17341
   1   174   17395
   1   378   37793
   1   379   37820
   1   379   37866
   1   379   37900
   1   380   37905
   1   380   37940
   1   380   37993
   1   381   38026
   1   382   38129
   1   382   38128
   1   382   38125
   1   382   38114
   1   382   38160
   1   382   38148
   1   382   38166
   1   382   38172
   1   382   38189
   1   383   38235
   1   383   38258
   1   384   38392
   1   384   38391
   1   384   38378
   1   385   38459
   1   385   38481
   1   386   38524
   1   386   38533
   1   386   38559
   1   387   38620
   1   388   38709
   1   388   38725
   1   388   38742
   1   388   38768
   1   388   38764
   1   388   38780
   1   389   38809
   1   390   38984
   1   390   38972
   1   391   39011
   1   391   39048
   1   391   39051
   1   391   39089
   1   392   39106
   1   392   39144
   1   392   39186
   1   393   39251
   1   393   39262
   1   393   39267
   1   393   39286
   1   394   39326
   1   394   39314
   1   394   39388
   1   395   39420
   1   396   39504
   1   396   39517
   1   396   39566
   1   396   39580
   1   397   39602
   1   397   39640
   1   397   39638
   1   397   39683
   1   398   39707
   1   398   39722
   1   398   39775
   1   398   39793
   1   399   39825
   1   399   39900
   1   399   39890
   1   400   39925
   1   400   39942
   1   401   40071
   1   401   40081
   1   402   40105
   1   402   40109
   1   402   40115
   1   402   40184
   1   403   40233
   1   403   40264
   1   403   40287
   1   404   40308
   1   404   40335
   1   404   40380
   1   404   40372
   1   404   40399
   1   405   40423
   1   405   40430
   1   405   40446
   1   405   40492
   1   406   40509
   1   406   40504
   1   406   40538
   1   465   46428
   1   465   46471
   1   466   46547
   1   466   46562
   1   466   46573
   1   466   46598
   1   467   46610
   1   468   46709
   1   469   46830
   1   469   46839
   1   469   46859
   1   469   46885
   1   470   46922
   1   470   46943
   1   470   46997
   1   471   47033
   1   472   47106
   1   472   47125
   1   472   47110
   1   473   47230
   1   474   47343
   1   475   47406
   1   476   47502
   1   476   47525
   1   476   47557
   1   477   47682
   1   477   47655
   1   477   47675
   1   477   47652
   1   477   47685
   1   478   47738
   1   478   47771
   1   478   47793
   1   480   47972
   1   481   48050
   1   482   48121
   1   482   48138
   1   482   48186
   1   483   48221
   1   483   48238
   1   483   48246
   1   484   48306
   1   485   48408
   1   485   48436
   1   485   48448
   1   485   48462
   1   485   48470
   1   485   48483
   1   485   48489
   1   486   48569
   1   486   48581
   1   488   48702
   1   488   48751
   1   488   48770
   1   488   48779
   1   488   48795
   1   489   48820
   1   489   48849
   1   489   48889
   1   489   48894
   1   490   48923
   1   490   48930
   1   490   48963
   1   490   48982
   1   492   49105
   1   493   49206
   1   493   49225
   1   493   49247
   1   493   49260
   1   493   49285
   1   581   58077
   1   581   58096
   1   581   58084
   1   582   58134
   1   582   58111
   1   582   58195
   1   582   58199
   1   583   58205
   1   583   58224
   1   583   58278
   1   583   58283
   1   583   58287
   1   584   58357
   1   584   58400
   1   585   58411
   1   585   58466
   1   585   58482
   1   586   58502
   1   586   58510
   1   586   58541
   1   586   58565
   1   586   58594
   1   587   58662
   1   588   58715
   1   588   58734
   1   589   58847
   1   589   58859
   1   589   58871
   1   592   59122
   1   592   59121
   1   592   59146
   1   592   59180
   1   593   59294
   1   594   59328
   1   594   59349
   1   595   59451
   1   595   59491
   1   596   59529
   1   596   59546
   1   596   59551
   1   596   59599
   1   597   59620
   1   597   59644
   1   598   59738
   1   598   59754
   1   598   59766
   1   598   59788
   1   598   59782
   1   599   59808
   1   599   59841
   1   600   59907
   1   600   59959
   1   600   59974
   1   600   59981
   1   600   59993
   1   601   60016
   1   601   60029
   1   601   60031
   1   601   60047
   1   601   60078
   1   602   60162
   1   602   60160
   1   602   60179
   1   602   60188
   1   602   60190
   1   603   60291
   1   603   60294
   1   604   60315
   1   604   60323
   1   604   60349
   1   606   60512
   1   606   60522
   1   606   60599
   1   607   60634
   1   607   60667
   1   608   60714
   1   608   60722
   1   608   60738
   1   608   60781
   1   608   60778
   1   609   60806
   1   609   60867
   1   639   63853
   1   639   63885
   1   639   63875
   1   640   63901
   1   640   63903
   1   640   63934
   1   640   63941
   1   640   63967
   1   641   64002
   1   641   64021
   1   641   64007
   1   641   64038
   1   641   64045
   1   641   64049
   1   641   64061
   1   641   64084
   1   641   64095
   1   642   64122
   1   642   64175
   1   642   64172
   1   642   64193
   1   642   64177
   1   643   64242
   1   643   64230
   1   643   64240
   1   643   64288
   1   644   64373
   1   645   64421
   1   645   64447
   1   646   64523
   1   646   64552
   1   647   64618
   1   647   64626
   1   647   64632
   1   647   64683
   1   648   64720
   1   648   64734
   1   648   64797
   1   648   64799
   1   649   64830
   1   649   64856
   1   649   64860
   1   649   64858
   1   650   64914
   1   650   64937
   1   650   64927
   1   650   64958
   1   650   64953
   1   650   64962
   1   650   64988
   1   650   64998
   1   651   65007
   1   651   65044
   1   651   65084
   1   651   65098
   1   651   65089
   1   653   65215
   1   653   65283
   1   654   65310
   1   654   65306
   1   654   65344
   1   654   65368
   1   654   65355
   1   654   65382
   1   655   65405
   1   655   65408
   1   655   65457
   1   655   65489
   1   655   65497
   1   655   65496
   1   656   65514
   1   656   65518
   1   656   65511
   1   656   65526
   1   656   65537
   1   656   65565
   1   656   65580
   1   657   65658
   1   657   65672
   1   658   65722
   1   658   65730
   1   658   65735
   1   658   65756
   1   658   65800
   1   659   65819
   1   659   65842
   1   659   65869
   1   660   65923
   1   660   65971
   1   661   66008
   1   661   66097
   1   662   66134
   1   663   66203
   1   663   66275
   1   663   66290
   1   664   66331
   1   664   66370
   1   665   66499
   1   666   66509
   1   666   66511
   1   666   66520
   1   666   66545
   1   666   66534
   1   666   66574
   1   667   66628
   1   667   66681
   1   667   66680
   1   697   69626
   1   697   69698
   1   698   69751
   1   698   69761
   1   699   69811
   1   699   69826
   1   699   69865
   1   699   69892
   1   701   70016
   1   701   70029
   1   701   70065
   1   702   70104
   1   702   70116
   1   702   70130
   1   702   70183
   1   703   70206
   1   704   70316
   1   704   70310
   1   704   70345
   1   704   70378
   1   705   70416
   1   705   70419
   1   705   70429
   1   705   70452
   1   705   70447
   1   706   70550
   1   706   70540
   1   706   70556
   1   706   70566
   1   707   70620
   1   707   70633
   1   707   70647
   1   707   70653
   1   707   70671
   1   707   70682
   1   707   70662
   1   707   70695
   1   708   70734
   1   708   70719
   1   708   70786
   1   709   70808
   1   709   70822
   1   709   70816
   1   709   70846
   1   709   70838
   1   709   70877
   1   709   70872
   1   710   70940
   1   710   70936
   1   710   70977
   1   710   71000
   1   711   71013
   1   711   71022
   1   711   71023
   1   711   71079
   1   712   71192
   1   712   71190
   1   712   71197
   1   713   71288
   1   713   71299
   1   714   71339
   1   714   71367
   1   715   71493
   1   717   71601
   1   717   71613
   1   717   71683
   1   718   71746
   1   718   71793
   1   719   71811
   1   719   71880
   1   720   71936
   1   720   71969
   1   720   71995
   1   721   72012
   1   721   72034
   1   721   72058
   1   721   72057
   1   722   72112
   1   722   72137
   1   722   72157
   1   722   72180
   1   722   72200
   1   722   72198
   1   723   72203
   1   724   72381
   1   724   72390
   1   725   72408
   1   725   72420
   1   725   72431
   1   725   72461
   1   725   72469
   1   725   72495
   1   725   72489
   1  1422  142111
   1  1423  142233
   1  1423  142291
   1  1424  142332
   1  1424  142371
   1  1424  142392
   1  1425  142431
   1  1425  142473
   1  1425  142484
   1  1425  142496
   1  1425  142488
   1  1426  142504
   1  1426  142505
   1  1426  142551
   1  1426  142578
   1  1426  142600
   1  1427  142667
   1  1428  142794
   1  1429  142848
   1  1429  142844
   1  1429  142894
   1  1430  142945
   1  1430  142984
   1  1430  142999
   1  1431  143094
   1  1432  143190
   1  1433  143207
   1  1433  143210
   1  1433  143235
   1  1434  143332
   1  1434  143353
   1  1435  143438
   1  1435  143450
   1  1435  143491
   1  1436  143560
   1  1437  143601
   1  1437  143653
   1  1437  143681
   1  1438  143726
   1  1438  143740
   1  1439  143871
   1  1440  143959
   1  1440  143974
   1  1441  144016
   1  1441  144008
   1  1441  144066
   1  1441  144081
   1  1442  144122
   1  1442  144167
   1  1443  144210
   1  1443  144227
   1  1443  144235
   1  1443  144264
   1  1443  144282
   1  1443  144300
   1  1444  144314
   1  1444  144363
   1  1444  144388
   1  1445  144446
   1  1445  144487
   1  1446  144516
   1  1447  144654
   1  1447  144672
   1  1448  144720
   1  1448  144718
   1  1448  144772
   1  1449  144829
   1  1449  144861
   1  1449  144885
   1  1567  156615
   1  1567  156621
   1  1567  156693
   1  1568  156762
   1  1569  156854
   1  1569  156858
   1  1570  156964
   1  1571  157027
   1  1571  157054
   1  1572  157163
   1  1572  157170
   1  1573  157225
   1  1573  157244
   1  1573  157269
   1  1573  157289
   1  1574  157340
   1  1574  157392
   1  1575  157404
   1  1575  157406
   1  1575  157436
   1  1575  157448
   1  1575  157475
   1  1575  157445
   1  1575  157468
   1  1576  157538
   1  1576  157532
   1  1576  157547
   1  1576  157568
   1  1577  157601
   1  1577  157616
   1  1577  157649
   1  1577  157648
   1  1577  157689
   1  1578  157752
   1  1578  157768
   1  1579  157803
   1  1579  157845
   1  1579  157874
   1  1579  157889
   1  1580  157925
   1  1580  157936
   1  1580  157961
   1  1580  157998
   1  1581  158019
   1  1581  158013
   1  1582  158108
   1  1583  158221
   1  1583  158256
   1  1583  158237
   1  1583  158274
   1  1584  158379
   1  1584  158370
   1  1584  158391
   1  1584  158387
   1  1584  158395
   1  1585  158415
   1  1585  158412
   1  1586  158525
   1  1587  158664
   1  1587  158694
   1  1588  158723
   1  1588  158755
   1  1588  158800
   1  1589  158852
   1  1589  158861
   1  1590  158999
   1  1590  158993
   1  1592  159138
   1  1593  159220
   1  1593  159226
   1  1593  159244
   1  1593  159258
   1  1593  159273
   1  1594  159307
   1  1594  159325
   1  1594  159389
   1  1595  159401
   1  1595  159460
   1  1712  171134
   1  1712  171169
   1  1712  171198
   1  1713  171239
   1  1713  171235
   1  1713  171297
   1  1714  171380
   1  1715  171407
   1  1715  171496
   1  1715  171500
   1  1716  171505
   1  1716  171594
   1  1717  171652
   1  1717  171648
   1  1717  171691
   1  1717  171688
   1  1718  171721
   1  1718  171741
   1  1718  171765
   1  1718  171788
   1  1719  171893
   1  1720  171949
   1  1720  171948
   1  1720  171975
   1  1721  172018
   1  1721  172095
   1  1722  172103
   1  1722  172143
   1  1723  172236
   1  1723  172278
   1  1723  172295
   1  1724  172385
   1  1725  172415
   1  1725  172410
   1  1725  172445
   1  1726  172533
   1  1726  172545
   1  1726  172562
   1  1726  172576
   1  1727  172639
   1  1727  172656
   1  1727  172657
   1  1727  172647
   1  1727  172684
   1  1727  172700
   1  1728  172766
   1  1728  172749
   1  1728  172792
   1  1728  172789
   1  1729  172832
   1  1729  172863
   1  1730  172907
   1  1730  172962
   1  1730  172966
   1  1730  172992
   1  1731  173024
   1  1731  173078
   1  1731  173086
   1  1731  173089
   1  1731  173100
   1  1732  173177
   1  1732  173164
   1  1732  173192
   1  1733  173204
   1  1733  173234
   1  1733  173284
   1  1733  173296
   1  1734  173335
   1  1734  173331
   1  1734  173365
   1  1734  173391
   1  1735  173459
   1  1735  173498
   1  1736  173502
   1  1736  173526
   1  1736  173523
   1  1736  173536
   1  1737  173606
   1  1737  173631
   1  1737  173654
   1  1737  173674
   1  1737  173684
   1  1737  173680
   1  1738  173713
   1  1739  173822
   1  1739  173883
   1  1740  173953
   1  2205  220417
   1  2205  220438
   1  2205  220466
   1  2205  220467
   1  2205  220473
   1  2206  220505
   1  2206  220518
   1  2206  220521
   1  2206  220554
   1  2206  220564
   1  2207  220622
   1  2207  220646
   1  2208  220710
   1  2208  220709
   1  2208  220745
   1  2208  220719
   1  2208  220749
   1  2208  220763
   1  2208  220770
   1  2209  220820
   1  2209  220872
   1  2210  220917
   1  2210  220930
   1  2210  220949
   1  2211  221017
   1  2211  221011
   1  2211  221047
   1  2211  221083
   1  2211  221098
   1  2211  221100
   1  2212  221137
   1  2212  221139
   1  2212  221150
   1  2212  221187
   1  2213  221221
   1  2213  221220
   1  2213  221217
   1  2213  221258
   1  2213  221239
   1  2213  221269
   1  2214  221314
   1  2214  221327
   1  2214  221350
   1  2214  221391
   1  2214  221396
   1  2215  221440
   1  2215  221475
   1  2215  221495
   1  2216  221527
   1  2216  221537
   1  2216  221554
   1  2216  221581
   1  2216  221583
   1  2216  221594
   1  2217  221682
   1  2217  221685
   1  2218  221752
   1  2218  221779
   1  2219  221843
   1  2220  221937
   1  2220  221973
   1  2220  221965
   1  2220  221980
   1  2221  222011
   1  2221  222023
   1  2221  222029
   1  2221  222082
   1  2222  222107
   1  2222  222102
   1  2222  222101
   1  2222  222115
   1  2222  222110
   1  2222  222172
   1  2223  222221
   1  2223  222263
   1  2223  222260
   1  2224  222360
   1  2224  222371
   1  2224  222380
   1  2226  222531
   1  2226  222573
   1  2226  222585
   1  2227  222620
   1  2227  222685
   1  2227  222673
   1  2227  222684
   1  2228  222718
   1  2228  222754
   1  2228  222780
   1  2228  222797
   1  2229  222860
   1  2229  222873
   1  2230  222988
   1  2230  222999
   1  2231  223005
   1  2231  223040
   1  2232  223131
   1  2233  223216
   1  2233  223232
   1  2321  232033
   1  2321  232064
   1  2322  232159
   1  2323  232209
   1  2323  232284
   1  2324  232386
   1  2324  232395
   1  2325  232402
   1  2325  232425
   1  2325  232418
   1  2325  232480
   1  2325  232477
   1  2326  232537
   1  2326  232545
   1  2326  232558
   1  2326  232593
   1  2326  232581
   1  2326  232588
   1  2327  232670
   1  2328  232730
   1  2328  232740
   1  2328  232762
   1  2328  232780
   1  2329  232802
   1  2329  232826
   1  2329  232843
   1  2329  232854
   1  2329  232849
   1  2329  232877
   1  2330  232911
   1  2330  232942
   1  2330  232945
   1  2331  233011
   1  2331  233036
   1  2331  233028
   1  2331  233032
   1  2331  233065
   1  2332  233103
   1  2332  233126
   1  2333  233215
   1  2333  233224
   1  2333  233260
   1  2333  233280
   1  2334  233301
   1  2334  233324
   1  2334  233346
   1  2335  233486
   1  2336  233544
   1  2337  233620
   1  2337  233644
   1  2337  233692
   1  2338  233747
   1  2338  233753
   1  2338  233760
   1  2339  233815
   1  2339  233892
   1  2340  233915
   1  2340  233959
   1  2341  234069
   1  2341  234084
   1  2342  234109
   1  2343  234219
   1  2343  234245
   1  2344  234334
   1  2344  234333
   1  2344  234389
   1  2345  234406
   1  2345  234475
   1  2346  234503
   1  2346  234528
   1  2346  234548
   1  2346  234544
   1  2346  234573
   1  2346  234599
   1  2347  234660
   1  2347  234666
   1  2347  234695
   1  2348  234727
   1  2349  234829
   1  2349  234838
   1  2349  234843
   1  2349  234845
   1  2379  237837
   1  2380  237921
   1  2380  237943
   1  2380  237984
   1  2380  237990
   1  2381  238016
   1  2382  238107
   1  2382  238127
   1  2382  238196
   1  2383  238219
   1  2383  238247
   1  2384  238387
   1  2384  238380
   1  2384  238398
   1  2385  238431
   1  2385  238442
   1  2385  238480
   1  2385  238487
   1  2386  238563
   1  2386  238556
   1  2387  238657
   1  2387  238673
   1  2387  238682
   1  2388  238718
   1  2388  238742
   1  2388  238749
   1  2389  238808
   1  2389  238831
   1  2389  238841
   1  2389  238896
   1  2390  238904
   1  2390  238922
   1  2390  238940
   1  2390  238946
   1  2390  238948
   1  2391  239047
   1  2391  239053
   1  2391  239093
   1  2391  239089
   1  2391  239096
   1  2392  239106
   1  2392  239105
   1  2392  239135
   1  2392  239159
   1  2392  239193
   1  2392  239191
   1  2393  239276
   1  2393  239300
   1  2394  239303
   1  2394  239332
   1  2395  239411
   1  2395  239456
   1  2395  239494
   1  2396  239561
   1  2396  239566
   1  2397  239621
   1  2397  239635
   1  2397  239682
   1  2399  239818
   1  2399  239837
   1  2399  239819
   1  2399  239854
   1  2400  239929
   1  2400  239986
   1  2401  240065
   1  2401  240092
   1  2402  240144
   1  2402  240178
   1  2403  240218
   1  2403  240264
   1  2404  240307
   1  2404  240386
   1  2404  240389
   1  2405  240432
   1  2405  240440
   1  2405  240436
   1  2405  240470
   1  2405  240476
   1  2407  240605
   1  2407  240689
   1  2407  240685
   1  2582  258132
   1  2582  258131
   1  2582  258151
   1  2583  258232
   1  2583  258247
   1  2583  258265
   1  2583  258281
   1  2584  258319
   1  2584  258320
   1  2584  258322
   1  2584  258329
   1  2584  258344
   1  2584  258358
   1  2584  258353
   1  2584  258380
   1  2584  258396
   1  2584  258378
   1  2584  258374
   1  2585  258415
   1  2585  258447
   1  2585  258476
   1  2586  258507
   1  2586  258520
   1  2586  258528
   1  2586  258555
   1  2586  258559
   1  2587  258632
   1  2587  258663
   1  2587  258661
   1  2588  258779
   1  2588  258791
   1  2589  258833
   1  2589  258838
   1  2589  258817
   1  2589  258848
   1  2590  258985
   1  2591  259096
   1  2592  259109
   1  2592  259138
   1  2592  259149
   1  2592  259136
   1  2592  259175
   1  2593  259221
   1  2593  259238
   1  2593  259270
   1  2593  259273
   1  2593  259300
   1  2594  259311
   1  2594  259302
   1  2594  259333
   1  2594  259325
   1  2594  259330
   1  2594  259348
   1  2594  259378
   1  2594  259369
   1  2595  259475
   1  2595  259479
   1  2595  259491
   1  2596  259509
   1  2596  259545
   1  2596  259592
   1  2597  259620
   1  2597  259655
   1  2597  259667
   1  2597  259699
   1  2597  259689
   1  2598  259740
   1  2598  259765
   1  2599  259802
   1  2599  259811
   1  2599  259818
   1  2599  259845
   1  2599  259852
   1  2599  259876
   1  2599  259879
   1  2600  259977
   1  2600  259973
   1  2600  259987
   1  2600  259978
   1  2601  260034
   1  2601  260061
   1  2601  260058
   1  2602  260134
   1  2602  260197
   1  2603  260227
   1  2603  260232
   1  2603  260242
   1  2603  260274
   1  2603  260291
   1  2604  260345
   1  2604  260354
   1  2604  260363
   1  2604  260386
   1  2605  260426
   1  2605  260479
   1  2606  260525
   1  2606  260510
   1  2606  260550
   1  2606  260567
   1  2606  260544
   1  2606  260585
   1  2606  260586
   1  2606  260588
   1  2607  260640
   1  2607  260691
   1  2608  260762
   1  2608  260784
   1  2609  260814
   1  2609  260874
   1  2610  260914
   1  2610  260937
   1  2901  290015
   1  2901  290003
   1  2901  290086
   1  2902  290148
   1  2903  290217
   1  2903  290219
   1  2903  290236
   1  2903  290268
   1  2903  290284
   1  2903  290278
   1  2903  290299
   1  2904  290303
   1  2904  290324
   1  2905  290408
   1  2905  290470
   1  2905  290471
   1  2905  290481
   1  2905  290482
   1  2906  290511
   1  2906  290557
   1  2906  290543
   1  2907  290604
   1  2907  290623
   1  2907  290659
   1  2908  290724
   1  2908  290733
   1  2908  290738
   1  2908  290787
   1  2908  290783
   1  2909  290886
   1  2910  290926
   1  2910  290958
   1  2910  290981
   1  2911  291025
   1  2911  291061
   1  2911  291093
   1  2912  291104
   1  2912  291186
   1  2913  291256
   1  2913  291283
   1  2913  291288
   1  2913  291300
   1  2914  291307
   1  2914  291327
   1  2914  291331
   1  2916  291516
   1  2916  291540
   1  2916  291555
   1  2916  291576
   1  2917  291650
   1  2917  291684
   1  2918  291727
   1  2918  291732
   1  2918  291745
   1  2918  291729
   1  2918  291746
   1  2918  291759
   1  2919  291832
   1  2920  291913
   1  2920  291988
   1  2921  292033
   1  2921  292036
   1  2922  292106
   1  2922  292133
   1  2922  292199
   1  2923  292217
   1  2923  292227
   1  2923  292259
   1  2923  292264
   1  2924  292330
   1  2925  292412
   1  2925  292413
   1  2925  292414
   1  2925  292439
   1  2925  292435
   1  2925  292438
   1  2925  292453
   1  2925  292471
   1  2926  292542
   1  2926  292556
   1  2926  292578
   1  2927  292671
   1  2928  292760
   1  2928  292759
   1  2928  292765
   1  2928  292763
   1  2929  292850
   1  2929  292880
   1  3075  307411
   1  3075  307482
   1  3075  307498
   1  3076  307514
   1  3077  307606
   1  3077  307604
   1  3077  307618
   1  3077  307613
   1  3077  307661
   1  3077  307684
   1  3078  307748
   1  3078  307757
   1  3079  307823
   1  3079  307810
   1  3079  307842
   1  3079  307863
   1  3080  307927
   1  3080  307954
   1  3080  307955
   1  3081  308015
   1  3081  308037
   1  3081  308073
   1  3082  308103
   1  3082  308125
   1  3082  308189
   1  3084  308310
   1  3084  308366
   1  3084  308364
   1  3084  308368
   1  3085  308406
   1  3085  308426
   1  3085  308413
   1  3085  308434
   1  3085  308499
   1  3086  308585
   1  3086  308588
   1  3087  308626
   1  3087  308666
   1  3088  308721
   1  3088  308784
   1  3088  308797
   1  3089  308858
   1  3090  308907
   1  3090  308936
   1  3090  308995
   1  3091  309076
   1  3091  309090
   1  3092  309123
   1  3092  309158
   1  3092  309199
   1  3093  309263
   1  3094  309301
   1  3094  309383
   1  3094  309378
   1  3095  309413
   1  3095  309429
   1  3095  309424
   1  3095  309438
   1  3097  309625
   1  3097  309646
   1  3098  309755
   1  3099  309816
   1  3099  309853
   1  3100  309938
   1  3100  309952
   1  3100  309946
   1  3100  309962
   1  3100  309990
   1  3101  310006
   1  3101  310003
   1  3101  310089
   1  3102  310136
   1  3103  310276
   1  3103  310271
   1  4061  406064
   1  4062  406120
   1  4062  406144
   1  4063  406224
   1  4063  406255
   1  4064  406305
   1  4064  406383
   1  4065  406404
   1  4065  406424
   1  4065  406413
   1  4065  406439
   1  4065  406444
   1  4065  406473
   1  4065  406478
   1  4066  406529
   1  4066  406556
   1  4068  406704
   1  4068  406729
   1  4068  406776
   1  4069  406828
   1  4069  406812
   1  4069  406888
   1  4069  406887
   1  4070  406972
   1  4070  406991
   1  4071  407014
   1  4071  407003
   1  4071  407038
   1  4071  407034
   1  4071  407059
   1  4071  407070
   1  4071  407091
   1  4072  407130
   1  4072  407185
   1  4073  407236
   1  4073  407249
   1  4073  407276
   1  4074  407311
   1  4074  407314
   1  4074  407343
   1  4074  407356
   1  4075  407426
   1  4075  407495
   1  4076  407529
   1  4076  407595
   1  4077  407631
   1  4077  407657
   1  4077  407661
   1  4077  407675
   1  4077  407685
   1  4078  407714
   1  4078  407771
   1  4078  407780
   1  4079  407802
   1  4079  407811
   1  4081  408039
   1  4081  408066
   1  4081  408076
   1  4082  408110
   1  4082  408159
   1  4082  408177
   1  4082  408196
   1  4083  408294
   1  4083  408300
   1  4084  408306
   1  4084  408309
   1  4085  408429
   1  4085  408448
   1  4085  408477
   1  4085  408476
   1  4085  408489
   1  4086  408503
   1  4086  408520
   1  4086  408512
   1  4086  408574
   1  4086  408592
   1  4087  408636
   1  4087  408685
   1  4088  408722
   1  4088  408718
   1  4088  408752
   1  4088  408766
   1  4089  408836
   1  4089  408846
   1  4119  411811
   1  4119  411844
   1  4119  411900
   1  4120  411923
   1  4120  411929
   1  4120  411934
   1  4120  411963
   1  4121  412022
   1  4121  412032
   1  4121  412062
   1  4121  412063
   1  4122  412125
   1  4122  412127
   1  4122  412149
   1  4122  412169
   1  4122  412178
   1  4122  412189
   1  4123  412276
   1  4123  412255
   1  4123  412279
   1  4124  412348
   1  4124  412372
   1  4124  412383
   1  4125  412486
   1  4126  412514
   1  4126  412542
   1  4128  412742
   1  4128  412744
   1  4129  412831
   1  4129  412842
   1  4129  412847
   1  4129  412878
   1  4130  412922
   1  4130  412948
   1  4130  412999
   1  4130  412997
   1  4131  413022
   1  4131  413042
   1  4132  413146
   1  4132  413150
   1  4133  413238
   1  4134  413319
   1  4135  413408
   1  4135  413432
   1  4135  413430
   1  4135  413445
   1  4135  413469
   1  4136  413566
   1  4136  413593
   1  4137  413615
   1  4137  413621
   1  4137  413647
   1  4138  413764
   1  4139  413812
   1  4139  413892
   1  4140  413987
   1  4141  414050
   1  4141  414030
   1  4141  414099
   1  4141  414094
   1  4142  414184
   1  4142  414199
   1  4143  414292
   1  4143  414296
   1  4144  414325
   1  4144  414336
   1  4144  414371
   1  4145  414402
   1  4145  414422
   1  4145  414448
   1  4145  414488
   1  4146  414517
   1  4146  414525
   1  4146  414544
   1  4146  414554
   1  4146  414545
   1  4146  414577
   1  4147  414613
   1  4147  414614
   1  4147  414663
   1  4757  475605
   1  4757  475669
   1  4757  475672
   1  4758  475732
   1  4758  475772
   1  4759  475810
   1  4759  475897
   1  4759  475899
   1  4760  475950
   1  4760  475965
   1  4761  476051
   1  4761  476047
   1  4761  476080
   1  4762  476109
   1  4762  476110
   1  4762  476189
   1  4762  476185
